map_id	positions	path	name	passive_ids	special_objects	object_classes	dungeons	known_dungeon_53
21314	4	map/GentDefence_r/21314.map	PVP无名	[8998 9389 9391 10145 10147]	object=14057 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1.obj; object=14057 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1.obj; object=14057 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1.obj; object=14057 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1.obj; object=14058 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_2.obj; object=14058 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_2.obj; object=14058 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_2.obj; object=14058 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_2.obj; object=14059 -> monster=59013 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_3.obj; object=14059 -> monster=61494 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_3.obj; object=14060 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2.obj; object=14060 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2.obj; object=14060 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2.obj; object=14060 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2.obj; object=14061 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_2.obj; object=14061 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_2.obj; object=14061 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_2.obj; object=14061 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_2.obj; object=14062 -> monster=59015 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_3.obj; object=14062 -> monster=61494 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_3.obj; object=14063 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3.obj; object=14063 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3.obj; object=14063 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3.obj; object=14063 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3.obj; object=14064 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_2.obj; object=14064 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_2.obj; object=14064 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_2.obj; object=14064 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_2.obj; object=14065 -> monster=59014 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_3.obj; object=14065 -> monster=61494 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_3.obj	presentation=0/declared=4/scripted=11/other=0	dungeon=89 maze=0 (0,1) spec:boss; dungeon=89 maze=4 (0,1) spec:boss; dungeon=89(ownership)	false
21476	4	map/GentDefence_r/21476_2173(0,1).map	PVP无名	[8998 9389 9391 10145 10147]	object=14057 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1.obj; object=14057 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1.obj; object=14057 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1.obj; object=14057 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1.obj; object=14058 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_2.obj; object=14058 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_2.obj; object=14058 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_2.obj; object=14058 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_2.obj; object=14059 -> monster=59013 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_3.obj; object=14059 -> monster=61494 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_3.obj; object=14060 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2.obj; object=14060 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2.obj; object=14060 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2.obj; object=14060 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2.obj; object=14061 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_2.obj; object=14061 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_2.obj; object=14061 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_2.obj; object=14061 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_2.obj; object=14062 -> monster=59015 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_3.obj; object=14062 -> monster=61494 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_3.obj; object=14063 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3.obj; object=14063 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3.obj; object=14063 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3.obj; object=14063 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3.obj; object=14064 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_2.obj; object=14064 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_2.obj; object=14064 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_2.obj; object=14064 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_2.obj; object=14065 -> monster=59014 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_3.obj; object=14065 -> monster=61494 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_3.obj	presentation=0/declared=4/scripted=11/other=0	dungeon=89(ownership)	false
21490	4	map/GentDefence_r/21490_2174(0,1).map	PVP无名	[8998 9389 9391 10145 10147]	object=14057 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1.obj; object=14057 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1.obj; object=14057 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1.obj; object=14057 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1.obj; object=14058 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_2.obj; object=14058 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_2.obj; object=14058 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_2.obj; object=14058 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_2.obj; object=14059 -> monster=59013 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_3.obj; object=14059 -> monster=61494 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_3.obj; object=14060 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2.obj; object=14060 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2.obj; object=14060 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2.obj; object=14060 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2.obj; object=14061 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_2.obj; object=14061 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_2.obj; object=14061 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_2.obj; object=14061 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_2.obj; object=14062 -> monster=59015 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_3.obj; object=14062 -> monster=61494 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_3.obj; object=14063 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3.obj; object=14063 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3.obj; object=14063 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3.obj; object=14063 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3.obj; object=14064 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_2.obj; object=14064 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_2.obj; object=14064 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_2.obj; object=14064 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_2.obj; object=14065 -> monster=59014 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_3.obj; object=14065 -> monster=61494 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_3.obj	presentation=0/declared=4/scripted=11/other=0	dungeon=89(ownership)	false
22410	4	map/OuterGent_r/22410.map	PVP无名	[8033 8818 8822 8828 8829 15336]	object=14059 -> monster=56713 level=58 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_3.obj	presentation=0/declared=3/scripted=6/other=0	dungeon=80(ownership)	false
25640	4	map/chn_zombie_dungeon/(0,0)Start_25640.map	PVP无名	[291 292 15336 54981]	object=221 -> monster=5003 level=11 ref=MapObject/BreakableObject/Barrel.obj	presentation=0/declared=3/scripted=2/other=0	dungeon=4130 maze=0 (0,0) spec:map; dungeon=4130(ownership)	false
32503	4	map/GentDefence/32503.map	PVP无名	[8998 9389 9391 10145 10147]	object=14057 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1.obj; object=14057 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1.obj; object=14057 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1.obj; object=14057 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1.obj; object=14058 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_2.obj; object=14058 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_2.obj; object=14058 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_2.obj; object=14058 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_2.obj; object=14059 -> monster=59013 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_3.obj; object=14059 -> monster=61494 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave1_3.obj; object=14060 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2.obj; object=14060 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2.obj; object=14060 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2.obj; object=14060 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2.obj; object=14061 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_2.obj; object=14061 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_2.obj; object=14061 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_2.obj; object=14061 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_2.obj; object=14062 -> monster=59015 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_3.obj; object=14062 -> monster=61494 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave2_3.obj; object=14063 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3.obj; object=14063 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3.obj; object=14063 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3.obj; object=14063 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3.obj; object=14064 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_2.obj; object=14064 -> monster=61801 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_2.obj; object=14064 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_2.obj; object=14064 -> monster=61803 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_2.obj; object=14065 -> monster=59014 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_3.obj; object=14065 -> monster=61494 level=62 ref=ActionObject/Map/GentDefence/GentDefence_Wave3_3.obj	presentation=0/declared=4/scripted=11/other=0	dungeon=89(ownership)	false
34011	4	map/Event/BlueMarble/34011.map	PVP无名	[804 812 813]	object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=403 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=404 level=40 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj	presentation=0/declared=7/scripted=0/other=0	dungeon=3011(ownership)	false
34012	4	map/Event/BlueMarble/34012.map	PVP无名	[819]	object=815 -> monster=420 level=42 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=420 level=42 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj; object=815 -> monster=420 level=42 ref=MapObject/BreakableObject/ShallowKeepCoffin.obj	presentation=0/declared=5/scripted=0/other=0	dungeon=3012(ownership)	false
34055	4	map/Event/BlueMarble/34055.map	PVP无名	[221 247 248 292]	object=221 -> monster=210 level=1 ref=MapObject/BreakableObject/Barrel.obj	presentation=0/declared=4/scripted=0/other=0	dungeon=3064(ownership)	false
34056	4	map/Event/BlueMarble/34056.map	PVP无名	[7 222 231 263 301 303 306]	object=221 -> monster=4 level=6 ref=MapObject/BreakableObject/Barrel.obj; object=221 -> monster=4 level=6 ref=MapObject/BreakableObject/Barrel.obj	presentation=1/declared=7/scripted=0/other=0	dungeon=3065(ownership)	false
53480	4	map/Cataclysm/Behemoth/04_WhiteNight/3204_53480.map	PVP无名	[700 701 702 703 704 705 706]	object=777 -> monster=263 level=35 ref=MapObject/BreakableObject/WhiteNightLongPot.obj	presentation=5/declared=3/scripted=1/other=0	dungeon=24 maze=2 (2,2) spec:map; dungeon=24(ownership)	false
55099	4	map/166_ice_wall/55099_2017(3,3).map	PVP无名	[221 222 1011 1012 3000 3002 3003 3004 3005 3006]	object=221 -> monster=210 level=19 ref=MapObject/BreakableObject/Barrel.obj; object=221 -> monster=210 level=19 ref=MapObject/BreakableObject/Barrel.obj; object=221 -> monster=211 level=19 ref=MapObject/BreakableObject/Barrel.obj; object=221 -> monster=211 level=19 ref=MapObject/BreakableObject/Barrel.obj; object=221 -> monster=5002 level=19 ref=MapObject/BreakableObject/Barrel.obj	presentation=0/declared=10/scripted=0/other=0	dungeon=166(ownership)	false
58550	4	map/Mirkwood/Mirkwood3.map	PVP无名	[3 4 281 283 284 286 15336 109006903]	object=109006903 -> monster=1 level=5 ref=ActionObject/Map/Cataclysm/Granflores/Mirkwood/Barrel/Barrel_Mirkwood.obj; object=109006903 -> monster=5 level=5 ref=ActionObject/Map/Cataclysm/Granflores/Mirkwood/Barrel/Barrel_Mirkwood.obj	presentation=2/declared=4/scripted=2/other=0	dungeon=3 maze=0 (1,0) spec:map; dungeon=3(ownership)	false
58553	4	map/Mirkwood/Mirkwood6.map	PVP无名	[3 4 226 245 282 283 286 109006903 109006910 109006917]	object=109006903 -> monster=3 level=5 ref=ActionObject/Map/Cataclysm/Granflores/Mirkwood/Barrel/Barrel_Mirkwood.obj; object=109006903 -> monster=4 level=5 ref=ActionObject/Map/Cataclysm/Granflores/Mirkwood/Barrel/Barrel_Mirkwood.obj	presentation=2/declared=5/scripted=3/other=0	dungeon=3 maze=0 (3,0) spec:boss; dungeon=3(ownership)	false
58564	4	map/SunderlandPoison/SunderlandPoison3.map	PVP无名	[15336 83094 83097 83103 109006757 109006861 109006912 109006919]	object=109006905 -> monster=3 level=8 ref=ActionObject/Map/Cataclysm/Granflores/Thunderland_Poison/Barrel/Barrel_ThunderlandPoison.obj	presentation=0/declared=5/scripted=4/other=0	dungeon=6 maze=0 (1,2) spec:map; dungeon=6(ownership)	false
58567	4	map/SunderlandPoison/SunderlandPoison6.map	PVP无名	[251 296 1011 15336 109006905 109006912]	object=109006905 -> monster=3 level=8 ref=ActionObject/Map/Cataclysm/Granflores/Thunderland_Poison/Barrel/Barrel_ThunderlandPoison.obj; object=109006905 -> monster=3 level=8 ref=ActionObject/Map/Cataclysm/Granflores/Thunderland_Poison/Barrel/Barrel_ThunderlandPoison.obj; object=109006905 -> monster=6 level=8 ref=ActionObject/Map/Cataclysm/Granflores/Thunderland_Poison/Barrel/Barrel_ThunderlandPoison.obj	presentation=0/declared=3/scripted=3/other=0	dungeon=6 maze=0 (0,1) spec:map; dungeon=6(ownership)	false
58570	4	map/MirkwoodFrost/MirkwoodFrost2.map	PVP无名	[8 9 109006906 109006913]	object=109006906 -> monster=10 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Barrel/Barrel_Frost_Mirkwood.obj; object=109007016 -> monster=3 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj; object=109007016 -> monster=3 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj; object=109007016 -> monster=3 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj; object=109007016 -> monster=8 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj; object=109007016 -> monster=8 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj; object=109007016 -> monster=8 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj	presentation=2/declared=1/scripted=2/other=0	dungeon=9 maze=0 (1,1) spec:map; dungeon=9(ownership)	false
58571	4	map/MirkwoodFrost/MirkwoodFrost3.map	PVP无名	[8 9 15336 109006758 109006906]	object=109006906 -> monster=5 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Barrel/Barrel_Frost_Mirkwood.obj; object=109007016 -> monster=3 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj; object=109007016 -> monster=3 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj; object=109007016 -> monster=3 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj; object=109007016 -> monster=8 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj; object=109007016 -> monster=8 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj; object=109007016 -> monster=8 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj	presentation=2/declared=2/scripted=2/other=0	dungeon=9 maze=0 (1,0) spec:map; dungeon=9(ownership)	false
58572	4	map/MirkwoodFrost/MirkwoodFrost4.map	PVP无名	[8 9 283 109006913 109006920]	object=109007016 -> monster=3 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj; object=109007016 -> monster=3 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj; object=109007016 -> monster=8 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj; object=109007016 -> monster=8 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj	presentation=2/declared=2/scripted=2/other=0	dungeon=9 maze=0 (2,1) spec:map; dungeon=9(ownership)	false
58574	4	map/MirkwoodFrost/MirkwoodFrost6.map	PVP无名	[8 9 15336 109006906 109006913]	object=109007016 -> monster=3 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj; object=109007016 -> monster=3 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj; object=109007016 -> monster=3 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj; object=109007016 -> monster=8 level=11 ref=ActionObject/Map/Cataclysm/Granflores/Frost_Mirkwood/Goblin_bunker/Frost_Mirkwood_GoblinBunker.obj	presentation=2/declared=1/scripted=3/other=0	dungeon=9 maze=0 (3,0) spec:map; dungeon=9(ownership)	false
58577	4	map/GrakKarak/GrakKarak2.map	PVP无名	[249 250 261 302 306 109006914 109006921]	object=109007017 -> monster=4 level=13 ref=ActionObject/Map/Cataclysm/Granflores/GrakKarak/Goblin_bunker/GrakKarak_GoblinBunker.obj; object=109007017 -> monster=4 level=13 ref=ActionObject/Map/Cataclysm/Granflores/GrakKarak/Goblin_bunker/GrakKarak_GoblinBunker.obj; object=109007017 -> monster=4 level=13 ref=ActionObject/Map/Cataclysm/Granflores/GrakKarak/Goblin_bunker/GrakKarak_GoblinBunker.obj; object=109007017 -> monster=4 level=13 ref=ActionObject/Map/Cataclysm/Granflores/GrakKarak/Goblin_bunker/GrakKarak_GoblinBunker.obj; object=109007017 -> monster=7 level=13 ref=ActionObject/Map/Cataclysm/Granflores/GrakKarak/Goblin_bunker/GrakKarak_GoblinBunker.obj; object=109007017 -> monster=7 level=13 ref=ActionObject/Map/Cataclysm/Granflores/GrakKarak/Goblin_bunker/GrakKarak_GoblinBunker.obj; object=109007017 -> monster=7 level=13 ref=ActionObject/Map/Cataclysm/Granflores/GrakKarak/Goblin_bunker/GrakKarak_GoblinBunker.obj; object=109007017 -> monster=7 level=13 ref=ActionObject/Map/Cataclysm/Granflores/GrakKarak/Goblin_bunker/GrakKarak_GoblinBunker.obj	presentation=0/declared=6/scripted=2/other=0	dungeon=7 maze=0 (3,1) spec:map; dungeon=7(ownership)	false
58585	4	map/GrakKarakBurning/GrakKarakBurning3.map	PVP无名	[7 303 15336 83089 83090 109006907 109006921]	object=109006907 -> monster=4 level=15 ref=ActionObject/Map/Cataclysm/Granflores/GrakKarak/Barrel/Barrel_GrakKarak.obj	presentation=1/declared=1/scripted=5/other=0	dungeon=8 maze=0 (1,0) spec:map; dungeon=8(ownership)	false
58586	4	map/GrakKarakBurning/GrakKarakBurning4.map	PVP无名	[7 231 263 302 109006907 109006921]	object=109006907 -> monster=4 level=15 ref=ActionObject/Map/Cataclysm/Granflores/GrakKarak/Barrel/Barrel_GrakKarak.obj	presentation=1/declared=3/scripted=2/other=0	dungeon=8 maze=0 (2,1) spec:map; dungeon=8(ownership)	false
58592	4	map/SunderlandDark/SunderlandDark3.map	PVP无名	[296 15336 109006908 109006962]	object=109006908 -> monster=12 level=16 ref=ActionObject/Map/Cataclysm/Granflores/Dark_thunderland/Barrel/Barrel_Dark_thunderland.obj; object=109006908 -> monster=5002 level=16 ref=ActionObject/Map/Cataclysm/Granflores/Dark_thunderland/Barrel/Barrel_Dark_thunderland.obj	presentation=0/declared=1/scripted=3/other=0	dungeon=1000 maze=0 (3,0) spec:map; dungeon=1000(ownership)	false
58595	4	map/SunderlandDark/SunderlandDark6.map	PVP无名	[231 247 248 251 252 254 256 293 1008 15336 83093 109006759 109006863 109006908 109006956 109006961]	object=109006908 -> monster=210 level=16 ref=ActionObject/Map/Cataclysm/Granflores/Dark_thunderland/Barrel/Barrel_Dark_thunderland.obj	presentation=0/declared=12/scripted=4/other=0	dungeon=1000 maze=0 (1,0) spec:map; dungeon=1000(ownership)	false
58664	4	map/Jungle/Jungle8.map	PVP无名	[300 325 326 773 800 1006 1007 109006976]	object=773 -> monster=50000 level=27 ref=MapObject/BreakableObject/JungleLongPot.obj	presentation=1/declared=6/scripted=1/other=0	dungeon=22 maze=0 (2,0) spec:map; dungeon=22(ownership)	false
58674	4	map/Darkhell/Darkhell8.map	PVP无名	[300 333 334 335 336 337 775 1023 15336 52894 109006977]	object=775 -> monster=252 level=32 ref=MapObject/BreakableObject/DarkhellLongPot.obj	presentation=5/declared=3/scripted=3/other=0	dungeon=23 maze=0 (3,2) spec:map; dungeon=23(ownership)	false
58680	4	map/WhiteNight/WhiteNight4.map	PVP无名	[701 702 703 704 705 706 777 1026 15336 109006978]	object=777 -> monster=260 level=35 ref=MapObject/BreakableObject/WhiteNightLongPot.obj; object=777 -> monster=260 level=35 ref=MapObject/BreakableObject/WhiteNightLongPot.obj	presentation=5/declared=3/scripted=2/other=0	dungeon=24 maze=0 (2,2) spec:map; dungeon=24(ownership)	false
58690	4	map/1stBackbone/1stBackbone4.map	PVP无名	[709 710 711 712 713 778 1032 15336]	object=779 -> monster=250 level=30 ref=MapObject/BreakableObject/1stBackboneLongPot.obj; object=779 -> monster=250 level=30 ref=MapObject/BreakableObject/1stBackboneLongPot.obj; object=779 -> monster=250 level=30 ref=MapObject/BreakableObject/1stBackboneLongPot.obj; object=779 -> monster=250 level=30 ref=MapObject/BreakableObject/1stBackboneLongPot.obj; object=779 -> monster=250 level=30 ref=MapObject/BreakableObject/1stBackboneLongPot.obj	presentation=5/declared=3/scripted=1/other=0	dungeon=25 maze=0 (3,0) spec:map; dungeon=25(ownership)	false
58691	4	map/1stBackbone/1stBackbone5.map	PVP无名	[708 709 710 711 712 713 800]	object=779 -> monster=250 level=30 ref=MapObject/BreakableObject/1stBackboneLongPot.obj; object=779 -> monster=250 level=35 ref=MapObject/BreakableObject/1stBackboneLongPot.obj; object=779 -> monster=250 level=35 ref=MapObject/BreakableObject/1stBackboneLongPot.obj	presentation=5/declared=3/scripted=0/other=0	dungeon=25 maze=0 (2,1) spec:map; dungeon=25(ownership)	false
